FINESCALE_ID,ID_1,ID_2,TYPE,N_IND,ORDER,FAMILY,GENUS,SPECIES,ETH_A,SI_A,RESOLUTION,
Aeshna,D,2,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,3,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,4,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,5,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,6,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,7,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,8,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,9,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,10,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,11,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,12,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,13,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,14,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,15,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,16,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,17,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Aeshna,D,18,CD,0,Odonata,Aeshnidae,Aeshna,NA,0,0,Genus,
Agrypnia,D,1,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,2,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,3,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,4,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,5,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,6,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,7,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,8,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,9,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,10,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,11,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,12,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,13,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,14,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,15,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,16,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,17,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Agrypnia,D,18,CD,0,Trichoptera,Phryganeidae,Agrypnia,NA,0,0,Genus,
Argia,D,1,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,2,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,3,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,4,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,5,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,6,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,7,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,8,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,9,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,10,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,11,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,12,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,13,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,14,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,15,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,16,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,17,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Argia,D,18,CD,0,Odonata,Coenagrionidae,Argia,NA,0,0,Genus,
Arigomphus,D,1,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,2,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,3,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,4,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,5,CD,1,Odonata,Gomphidae,Arigomphus,NA,0,1,Genus,
Arigomphus,D,6,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,7,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,8,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,9,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,10,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,11,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,12,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,13,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,14,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,15,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,16,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,17,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Arigomphus,D,18,CD,0,Odonata,Gomphidae,Arigomphus,NA,0,0,Genus,
Cernotina,D,1,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,2,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,3,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,4,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,5,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,6,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,7,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,8,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,9,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,10,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,11,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,12,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,13,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,14,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,15,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,16,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,17,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Cernotina,D,18,CD,0,Trichoptera,Polycentropodidae,Cernotina,NA,0,0,Genus,
Chironomidae,D,1,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,2,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,3,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,4,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,5,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,6,CD,2,Diptera,Chironomidae,NA,NA,2,0,Family,
Chironomidae,D,7,CD,1,Diptera,Chironomidae,NA,NA,1,0,Family,
Chironomidae,D,8,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,9,CD,1,Diptera,Chironomidae,NA,NA,1,0,Family,
Chironomidae,D,10,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,11,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,12,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,13,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,14,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,15,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,16,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,17,CD,0,Diptera,Chironomidae,NA,NA,0,0,Family,
Chironomidae,D,18,CD,1,Diptera,Chironomidae,NA,NA,1,0,Family,
Cinygmula,D,1,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,2,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,3,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,4,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,5,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,6,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,7,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,8,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,9,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,10,CD,1,Ephemenoptera,Heptageniidae,Cinygmula,NA,1,0,Genus,
Cinygmula,D,11,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,12,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,13,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,14,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,15,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,16,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,17,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Cinygmula,D,18,CD,0,Ephemenoptera,Heptageniidae,Cinygmula,NA,0,0,Genus,
Crangonyx,D,1,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,2,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,3,CD,4,Amphipoda,Crangonyctidae,Crangonyx,NA,4,0,Genus,
Crangonyx,D,4,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,5,CD,2,Amphipoda,Crangonyctidae,Crangonyx,NA,2,0,Genus,
Crangonyx,D,6,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,7,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,8,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,9,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,10,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,11,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,12,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,13,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,14,CD,1,Amphipoda,Crangonyctidae,Crangonyx,NA,1,0,Genus,
Crangonyx,D,15,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,16,CD,0,Amphipoda,Crangonyctidae,Crangonyx,NA,0,0,Genus,
Crangonyx,D,17,CD,2,Amphipoda,Crangonyctidae,Crangonyx,NA,2,0,Genus,
Crangonyx,D,18,CD,1,Amphipoda,Crangonyctidae,Crangonyx,NA,1,0,Genus,
Dannella,D,1,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,2,CD,1,Ephemenoptera,Ephemerellidae,Dannella,NA,1,0,Genus,
Dannella,D,3,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,4,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,5,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,6,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,7,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,8,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,9,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,10,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,11,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,12,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,13,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,14,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,15,CD,1,Ephemenoptera,Ephemerellidae,Dannella,NA,1,0,Genus,
Dannella,D,16,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,17,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dannella,D,18,CD,0,Ephemenoptera,Ephemerellidae,Dannella,NA,0,0,Genus,
Dicranopselaphus,D,1,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,2,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,3,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,4,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,5,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,6,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,7,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,8,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,9,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,10,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,11,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,12,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,13,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,14,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,15,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,16,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,17,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Dicranopselaphus,D,18,CD,0,Coleoptera,Psephenidae,Dicranopselaphus,NA,0,0,Genus,
Enallagma,D,1,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,2,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,3,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,4,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,5,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,6,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,7,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,8,CD,1,Odonata,Coenagrionidae,Enallagma,NA,1,0,Genus,
Enallagma,D,9,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,10,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,11,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,12,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,13,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,14,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,15,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,16,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,17,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Enallagma,D,18,CD,0,Odonata,Coenagrionidae,Enallagma,NA,0,0,Genus,
Ephemera,D,1,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,2,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,1,0,Genus,
Ephemera,D,3,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,4,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,5,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,0,1,Genus,
Ephemera,D,6,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,1,0,Genus,
Ephemera,D,7,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,0,1,Genus,
Ephemera,D,8,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,1,0,Genus,
Ephemera,D,9,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,10,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,11,CD,3,Ephemenoptera,Ephemeridae,Ephemera,NA,0,3,Genus,
Ephemera,D,12,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,13,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,0,1,Genus,
Ephemera,D,14,CD,1,Ephemenoptera,Ephemeridae,Ephemera,NA,0,1,Genus,
Ephemera,D,15,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,16,CD,0,Ephemenoptera,Ephemeridae,Ephemera,NA,0,0,Genus,
Ephemera,D,17,CD,11,Ephemenoptera,Ephemeridae,Ephemera,NA,4,7,Genus,
Ephemera,D,18,CD,2,Ephemenoptera,Ephemeridae,Ephemera,NA,2,0,Genus,
Eurylophella,D,1,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,2,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,3,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,4,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,5,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,6,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,7,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,8,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,9,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,10,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,11,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,12,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,13,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,14,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,15,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,16,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,17,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Eurylophella,D,18,CD,0,Ephemenoptera,Ephemerellidae,Eurylophella,NA,0,0,Genus,
Gomphus,D,1,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,2,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,3,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,4,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,5,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,6,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,7,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,8,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,9,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,10,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,11,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,12,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,13,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,14,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,15,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,16,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,17,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Gomphus,D,18,CD,0,Odonata,Gomphidae,Gomphus,NA,0,0,Genus,
Haliplus,D,1,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,2,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,3,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,4,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,5,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,6,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,7,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,8,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,9,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,10,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,11,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,12,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,13,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,14,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,15,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,16,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,17,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Haliplus,D,18,CD,0,Coleoptera,Haliplidae,Haliplus,NA,0,0,Genus,
Hesperocorixa,D,1,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,2,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,3,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,4,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,5,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,6,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,7,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,8,CD,1,Hemiptera,Corixidae,Hesperocorixa,NA,1,0,Genus,
Hesperocorixa,D,9,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,10,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,11,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,12,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,13,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,14,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,15,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,16,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
Hesperocorixa,D,17,CD,0,Hemiptera,Corixidae,Hesperocorixa,NA,0,0,Genus,
